person,state,district,vote,name,party
400132,NJ,7,Present,"Rep. Michael “Mike” Ferguson [R, 2001-2008]",Republican
400133,CA,51,Present,"Rep. Bob Filner [D, 2003-2012]",Democrat
400134,AZ,6,Present,"Rep. Jeff Flake [R, 2003-2012]",Republican
400137,VA,4,Present,"Rep. Randy Forbes [R, 2001-2016]",Republican
400139,NY,13,Present,"Rep. Vito Fossella Jr. [R, 1997-2008]",Republican
400140,MA,4,Not Voting,"Rep. Barney Frank [D, 1981-2012]",Democrat
400141,AZ,2,Present,"Rep. Trent Franks [R, 2003-2012]",Republican
400142,NJ,11,Present,"Rep. Rodney Frelinghuysen [R, 1995-2018]",Republican
400144,CA,24,Present,"Rep. Elton Gallegly [R, 2003-2012]",Republican
400145,NJ,5,Present,"Rep. Scott Garrett [R, 2003-2016]",Republican
400147,PA,6,Present,"Rep. Jim Gerlach [R, 2003-2014]",Republican
400149,MD,1,Present,"Rep. Wayne Gilchrest [R, 1991-2008]",Republican
400151,GA,11,Not Voting,"Rep. Phil Gingrey [R, 2003-2014]",Republican
400152,TX,20,Present,"Rep. Charles “Charlie” Gonzalez [D, 1999-2012]",Democrat
400153,VA,5,Present,"Rep. Virgil Goode Jr. [R, 1997-2008]",Republican
400154,VA,6,Present,"Rep. Bob Goodlatte [R, 1993-2018]",Republican
400155,TN,6,Present,"Rep. Barton “Bart” Gordon [D, 1985-2010]",Democrat
400157,TX,12,Present,"Rep. Kay Granger [R, 1997-2018]",Republican
400158,MO,6,Present,"Rep. Sam Graves [R, 2001-2018]",Republican
400160,TX,29,Present,"Rep. Gene Green [D, 1993-2018]",Democrat
400162,AZ,7,Present,"Rep. Raúl Grijalva [D, 2003-2012]",Democrat
400163,IL,4,Present,"Rep. Luis Gutiérrez [D, 1993-2018]",Democrat
400165,TX,4,Present,"Rep. Ralph Hall [R, 1981-2014]",Republican
400166,CA,36,Present,"Rep. Jane Harman [D, 2001-2011]",Democrat
400170,FL,23,Present,"Rep. Alcee Hastings [D, 1993-2012]",Democrat
400171,WA,4,Present,"Rep. Doc Hastings [R, 1995-2014]",Republican
400172,NC,8,Present,"Rep. Robin Hayes [R, 1999-2008]",Republican
400175,TX,5,Present,"Rep. Jeb Hensarling [R, 2003-2018]",Republican
400176,CA,2,Present,"Rep. Walter “Wally” Herger [R, 1987-2012]",Republican
400177,IN,9,Not Voting,"Rep. Baron Hill [D, 2007-2010]",Democrat
400178,NY,22,Present,"Rep. Maurice Hinchey [D, 2003-2012]",Democrat
400179,TX,15,Present,"Rep. Rubén Hinojosa [D, 1997-2016]",Democrat
400180,OH,7,Present,"Rep. David “Dave” Hobson [R, 1991-2008]",Republican
400182,MI,2,Present,"Rep. Peter “Pete” Hoekstra [R, 1993-2010]",Republican
400183,PA,17,Present,"Rep. Tim Holden [D, 2003-2012]",Democrat
400184,NJ,12,Present,"Rep. Rush Holt [D, 1999-2014]",Democrat
400185,CA,15,Present,"Rep. Michael “Mike” Honda [D, 2001-2012]",Democrat
400186,OR,5,Not Voting,"Rep. Darlene Hooley [D, 1997-2008]",Democrat
400189,MD,5,Present,"Rep. Steny Hoyer [D, 1981-2018]",Democrat
400190,MO,9,Present,"Rep. Kenny Hulshof [R, 1997-2008]",Republican
400191,CA,52,Not Voting,"Rep. Duncan Hunter [R, 1993-2008]",Republican
400193,WA,1,Present,"Rep. Jay Inslee [D, 1999-2012]",Democrat
400195,NY,2,Present,"Rep. Steve Israel [D, 2001-2012]",Democrat
400196,CA,49,Present,"Rep. Darrell Issa [R, 2003-2018]",Republican
400198,IL,2,Present,"Rep. Jesse Jackson Jr. [D, 1995-2012]",Democrat
400199,TX,18,Present,"Rep. Sheila Jackson Lee [D, 1995-2018]",Democrat
400201,LA,2,Present,"Rep. William Jefferson [D, 1991-2008]",Democrat
400204,TX,30,Present,"Rep. Eddie Johnson [D, 1993-2018]",Democrat
400206,TX,3,Present,"Rep. Sam Johnson [R, 1991-2018]",Republican
400207,IL,15,Present,"Rep. Timothy Johnson [R, 2001-2012]",Republican
400208,OH,11,Present,"Rep. Stephanie Jones [D, 1999-2008]",Democrat
400209,NC,3,Present,"Rep. Walter Jones Jr. [R, 1995-2018]",Republican
400210,PA,11,Present,"Rep. Paul Kanjorski [D, 1985-2010]",Democrat
400211,OH,9,Present,"Rep. Marcy Kaptur [D, 1983-2018]",Democrat
400212,FL,8,Present,"Rep. Ric Keller [R, 2001-2008]",Republican
400215,RI,1,Not Voting,"Rep. Patrick Kennedy [D, 1995-2010]",Democrat
400216,MI,5,Present,"Rep. Dale Kildee [D, 2003-2012]",Democrat
400217,MI,13,Present,"Rep. Carolyn Kilpatrick [D, 2003-2010]",Democrat
400218,WI,3,Present,"Rep. Ron Kind [D, 1997-2018]",Democrat
400219,NY,3,Present,"Rep. Peter “Pete” King [R, 1993-2012]",Republican
400220,IA,5,Present,"Rep. Steve King [R, 2003-2012]",Republican
400221,GA,1,Present,"Rep. Jack Kingston [R, 1993-2014]",Republican
400222,IL,10,Present,"Rep. Mark Kirk [R, 2001-2010]",Republican
400224,MN,2,Not Voting,"Rep. John Kline [R, 2003-2016]",Republican
400225,MI,9,Present,"Rep. Joseph “Joe” Knollenberg [R, 2003-2008]",Republican
400227,OH,10,Present,"Rep. Dennis Kucinich [D, 1997-2012]",Democrat
400228,IL,18,Not Voting,"Rep. Ray LaHood [R, 1995-2008]",Republican
400229,TX,22,Present,"Rep. Nicholas “Nick” Lampson [D, 2007-2008]",Democrat
400230,RI,2,Present,"Rep. James “Jim” Langevin [D, 2001-2018]",Democrat
400232,WA,2,Present,"Rep. Rick Larsen [D, 2001-2018]",Democrat
400233,CT,1,Present,"Rep. John Larson [D, 1999-2018]",Democrat
400234,IA,4,Present,"Rep. Tom Latham [R, 2003-2012]",Republican
400235,OH,14,Present,"Rep. Steven LaTourette [R, 2003-2012]",Republican
400237,CA,9,Present,"Rep. Barbara Lee [D, 1998-2012]",Democrat
400238,MI,12,Present,"Rep. Sander Levin [D, 1993-2012]",Democrat
400239,CA,41,Present,"Rep. Jerry Lewis [R, 2003-2012]",Republican
400240,GA,5,Present,"Rep. John Lewis [D, 1987-2018]",Democrat
400241,KY,2,Present,"Rep. Ron Lewis [R, 1993-2008]",Republican
400242,GA,7,Not Voting,"Rep. John Linder [R, 2003-2010]",Republican
400244,NJ,2,Present,"Rep. Frank LoBiondo [R, 1995-2018]",Republican
400245,CA,16,Present,"Rep. Zoe Lofgren [D, 1995-2012]",Democrat
400246,NY,18,Present,"Rep. Nita Lowey [D, 1993-2012]",Democrat
400247,OK,3,Present,"Rep. Frank Lucas [R, 2003-2018]",Republican
400249,MA,9,Present,"Rep. Stephen Lynch [D, 2001-2012]",Democrat
400251,NY,14,Present,"Rep. Carolyn Maloney [D, 1993-2012]",Democrat
400252,IL,16,Not Voting,"Rep. Donald Manzullo [R, 1993-2012]",Republican
400253,MA,7,Present,"Rep. Edward “Ed” Markey [D, 1975-2012]",Democrat
400254,GA,8,Not Voting,"Rep. James “Jim” Marshall [D, 2007-2010]",Democrat
400255,UT,2,Present,"Rep. Jim Matheson [D, 2001-2012]",Democrat
400257,NY,4,Present,"Rep. Carolyn McCarthy [D, 1997-2014]",Democrat
400259,MN,4,Not Voting,"Rep. Betty McCollum [D, 2001-2018]",Democrat
400260,MI,11,Present,"Rep. Thaddeus “Thad” McCotter [R, 2003-2012]",Republican
400261,LA,4,Not Voting,"Rep. James “Jim” McCrery III [R, 1997-2008]",Republican
400262,WA,7,Present,"Rep. Jim McDermott [D, 1989-2016]",Democrat
400263,MA,3,Present,"Rep. James “Jim” McGovern [D, 1997-2012]",Democrat
400264,NY,23,Present,"Rep. John McHugh [R, 2003-2009]",Republican
400266,NC,7,Present,"Rep. Mike McIntyre [D, 1997-2014]",Democrat
400267,CA,25,Present,"Rep. Howard “Buck” McKeon [R, 1993-2014]",Republican
400268,NY,21,Present,"Rep. Michael McNulty [D, 1993-2008]",Democrat
400270,FL,17,Present,"Rep. Kendrick Meek [D, 2003-2010]",Democrat
400271,NY,6,Present,"Rep. Gregory Meeks [D, 1997-2012]",Democrat
400273,FL,7,Present,"Rep. John Mica [R, 1993-2016]",Republican
400274,ME,2,Present,"Rep. Michael Michaud [D, 2003-2014]",Democrat
400276,MI,10,Present,"Rep. Candice Miller [R, 2003-2016]",Republican
400277,CA,42,Present,"Rep. Gary Miller [R, 2003-2012]",Republican
400278,CA,7,Present,"Rep. George Miller [D, 1975-2012]",Democrat
400279,FL,1,Present,"Rep. Jeff Miller [R, 2001-2016]",Republican
400280,NC,13,Present,"Rep. Bradley “Brad” Miller [D, 2003-2012]",Democrat
400281,WV,1,Present,"Rep. Alan Mollohan [D, 1983-2010]",Democrat
400282,KS,3,Present,"Rep. Dennis Moore [D, 1999-2010]",Democrat
400283,VA,8,Present,"Rep. James “Jim” Moran Jr. [D, 1991-2014]",Democrat
400284,KS,1,Present,"Rep. Jerry Moran [R, 1997-2010]",Republican
400285,PA,18,Present,"Rep. Tim Murphy [R, 2003-2017]",Republican
400286,PA,12,Present,"Rep. John Murtha [D, 1973-2010]",Democrat
400287,CO,4,Present,"Rep. Marilyn Musgrave [R, 2003-2008]",Republican
400288,NC,9,Present,"Rep. Sue Myrick [R, 1995-2012]",Republican
400289,NY,8,Present,"Rep. Jerrold Nadler [D, 1993-2012]",Democrat
400290,CA,38,Present,"Rep. Grace Napolitano [D, 2003-2012]",Democrat
400291,MA,2,Present,"Rep. Richard Neal [D, 1989-2012]",Democrat
400297,CA,21,Present,"Rep. Devin Nunes [R, 2003-2012]",Republican
400299,MN,8,Not Voting,"Rep. James Oberstar [D, 1975-2010]",Democrat
400300,WI,7,Present,"Rep. David “Dave” Obey [D, 1969-2010]",Democrat
400301,MA,1,Present,"Rep. John Olver [D, 1991-2012]",Democrat
400302,TX,27,Present,"Rep. Solomon Ortiz [D, 1983-2010]",Democrat
400308,NJ,6,Present,"Rep. Frank Pallone Jr. [D, 1993-2018]",Democrat
400309,NJ,8,Present,"Rep. Bill Pascrell Jr. [D, 1997-2012]",Democrat
400310,AZ,4,Present,"Rep. Ed Pastor [D, 2003-2012]",Democrat
400311,TX,14,Present,"Rep. Ronald “Ron” Paul [R, 1997-2012]",Republican
400312,NJ,10,Not Voting,"Rep. Donald Payne [D, 1989-2012]",Democrat
400313,NM,2,Present,"Rep. Stevan “Steve” Pearce [R, 2003-2008]",Republican
400315,IN,6,Present,"Rep. Mike Pence [R, 2003-2012]",Republican
400316,MN,7,Not Voting,"Rep. Collin Peterson [D, 1991-2018]",Democrat
400317,PA,5,Not Voting,"Rep. John Peterson [R, 1997-2008]",Republican
400318,WI,6,Present,"Rep. Thomas “Tom” Petri [R, 1979-2014]",Republican
400319,MS,3,Present,"Rep. Charles “Chip” Pickering Jr. [R, 1997-2008]",Republican
400320,PA,16,Present,"Rep. Joseph Pitts [R, 1997-2016]",Republican
400321,PA,19,Present,"Rep. Todd Platts [R, 2001-2012]",Republican
400323,ND,0,Present,"Rep. Earl Pomeroy [D, 1993-2010]",Democrat
400324,NV,3,Present,"Rep. Jon Porter Sr. [R, 2003-2008]",Republican
400326,NC,4,Present,"Rep. David Price [D, 1997-2018]",Democrat
400327,OH,15,Not Voting,"Rep. Deborah Pryce [R, 1993-2008]",Republican
400328,FL,12,Present,"Rep. Adam Putnam [R, 2001-2010]",Republican
400330,CA,19,Present,"Rep. George Radanovich [R, 1995-2010]",Republican
400331,WV,3,Present,"Rep. Nick Rahall II [D, 1993-2014]",Democrat
400332,MN,3,Present,"Rep. James “Jim” Ramstad [R, 1991-2008]",Republican
400333,NY,15,Not Voting,"Rep. Charles “Charlie” Rangel [D, 1993-2012]",Democrat
400334,OH,16,Present,"Rep. Ralph Regula [R, 1973-2008]",Republican
400335,MT,0,Present,"Rep. Dennis “Denny” Rehberg [R, 2001-2012]",Republican
400336,AZ,1,Not Voting,"Rep. Rick Renzi [R, 2003-2008]",Republican
400337,TX,16,Present,"Rep. Silvestre Reyes [D, 1997-2012]",Democrat
400338,NY,26,Present,"Rep. Thomas Reynolds [R, 2003-2008]",Republican
400339,TX,23,Present,"Rep. Ciro Rodriguez [D, 2007-2010]",Democrat
400340,KY,5,Present,"Rep. Harold “Hal” Rogers [R, 1981-2018]",Republican
400341,AL,3,Not Voting,"Rep. Mike Rogers [R, 2003-2018]",Republican
400342,MI,8,Present,"Rep. Mike Rogers [R, 2001-2014]",Republican
400343,CA,46,Present,"Rep. Dana Rohrabacher [R, 2003-2012]",Republican
400344,FL,18,Present,"Rep. Ileana Ros-Lehtinen [R, 1989-2012]",Republican
400345,AR,4,Present,"Rep. Mike Ross [D, 2001-2012]",Democrat
400346,NJ,9,Present,"Rep. Steven Rothman [D, 1997-2012]",Democrat
400347,CA,34,Present,"Rep. Lucille Roybal-Allard [D, 2003-2012]",Democrat
400348,CA,40,Present,"Rep. Edward “Ed” Royce [R, 2003-2012]",Republican
400349,MD,2,Present,"Rep. A. Dutch Ruppersberger [D, 2003-2018]",Democrat
400350,IL,1,Not Voting,"Rep. Bobby Rush [D, 1993-2018]",Democrat
400351,WI,1,Present,"Rep. Paul Ryan [R, 1999-2018]",Republican
400352,OH,17,Present,"Rep. Tim Ryan [D, 2003-2012]",Democrat
400355,CA,39,Present,"Rep. Linda Sánchez [D, 2003-2012]",Democrat
400356,CA,47,Present,"Rep. Loretta Sanchez [D, 2003-2012]",Democrat
400359,NJ,3,Present,"Rep. James “Jim” Saxton [R, 1993-2008]",Republican
400360,IL,9,Present,"Rep. Janice “Jan” Schakowsky [D, 1999-2018]",Democrat
400361,CA,29,Present,"Rep. Adam Schiff [D, 2003-2012]",Democrat
400363,GA,13,Present,"Rep. David Scott [D, 2003-2018]",Democrat
400364,VA,3,Present,"Rep. Robert “Bobby” Scott [D, 1993-2018]",Democrat
400365,WI,5,Present,"Rep. James Sensenbrenner Jr. [R, 2003-2018]",Republican
400366,NY,16,Present,"Rep. José Serrano [D, 1993-2012]",Democrat
400367,TX,32,Present,"Rep. Pete Sessions [R, 2003-2018]",Republican
400368,AZ,3,Present,"Rep. John Shadegg [R, 2003-2010]",Republican
400370,CT,4,Present,"Rep. Christopher Shays [R, 1987-2008]",Republican
400371,CA,27,Present,"Rep. Brad Sherman [D, 2003-2012]",Democrat
400373,IL,19,Present,"Rep. John Shimkus [R, 2003-2012]",Republican
400376,ID,2,Not Voting,"Rep. Michael “Mike” Simpson [R, 1999-2018]",Republican
400377,MO,4,Present,"Rep. Ike Skelton [D, 1977-2010]",Democrat
400378,NY,28,Present,"Rep. Louise Slaughter [D, 1993-2012]",Democrat
400379,WA,9,Present,"Rep. Adam Smith [D, 1997-2018]",Democrat
400380,NJ,4,Present,"Rep. Christopher “Chris” Smith [R, 1981-2018]",Republican
400381,TX,21,Present,"Rep. Lamar Smith [R, 1987-2018]",Republican
400383,AR,2,Present,"Rep. Victor “Vic” Snyder [D, 1997-2010]",Democrat
400384,CA,32,Present,"Rep. Hilda Solis [D, 2003-2009]",Democrat
400385,IN,3,Present,"Rep. Mark Souder [R, 2003-2010]",Republican
400386,SC,5,Present,"Rep. John Spratt Jr. [D, 1983-2010]",Democrat
400387,CA,13,Present,"Rep. Fortney “Pete” Stark [D, 1993-2012]",Democrat
400388,FL,6,Present,"Rep. Clifford “Cliff” Stearns [R, 1989-2012]",Republican
400391,MI,1,Present,"Rep. Bart Stupak [D, 1993-2010]",Democrat
400392,OK,1,Present,"Rep. John Sullivan [R, 2002-2012]",Republican
400394,CO,6,Not Voting,"Rep. Thomas “Tom” Tancredo [R, 1999-2008]",Republican
400395,TN,8,Present,"Rep. John Tanner [D, 1989-2010]",Democrat
400396,CA,10,Present,"Rep. Ellen Tauscher [D, 1997-2009]",Democrat
400399,MS,4,Present,"Rep. Gene Taylor [D, 2003-2010]",Democrat
400400,NE,2,Present,"Rep. Lee Terry [R, 1999-2014]",Republican
400402,MS,2,Present,"Rep. Bennie Thompson [D, 1993-2018]",Democrat
400403,CA,1,Not Voting,"Rep. Mike Thompson [D, 1999-2012]",Democrat
400404,TX,13,Present,"Rep. Mac Thornberry [R, 1995-2018]",Republican
400405,KS,4,Present,"Rep. Todd Tiahrt [R, 1995-2010]",Republican
400406,OH,12,Present,"Rep. Patrick “Pat” Tiberi [R, 2001-2018]",Republican
400407,MA,6,Present,"Rep. John Tierney [D, 1997-2014]",Democrat
400409,NY,10,Present,"Rep. Edolphus “Ed” Towns [D, 1993-2012]",Democrat
400411,OH,3,Present,"Rep. Michael Turner [R, 2003-2012]",Republican
400412,CO,2,Not Voting,"Rep. Mark Udall [D, 1999-2008]",Democrat
400413,NM,3,Present,"Rep. Tom Udall [D, 1999-2008]",Democrat
400414,MI,6,Present,"Rep. Fred Upton [R, 1993-2018]",Republican
400415,MD,8,Present,"Rep. Chris Van Hollen Jr. [D, 2003-2016]",Democrat
400416,NY,12,Present,"Rep. Nydia Velázquez [D, 1993-2012]",Democrat
400417,IN,1,Present,"Rep. Peter Visclosky [D, 1985-2018]",Democrat
400419,OR,2,Present,"Rep. Greg Walden [R, 1999-2018]",Republican
400420,NY,25,Present,"Rep. James “Jim” Walsh [R, 1993-2008]",Republican
400421,TN,3,Present,"Rep. Zach Wamp [R, 1995-2010]",Republican
400422,CA,35,Present,"Rep. Maxine Waters [D, 1993-2012]",Democrat
400423,CA,33,Present,"Rep. Diane Watson [D, 2003-2010]",Democrat
400424,NC,12,Present,"Rep. Melvin “Mel” Watt [D, 1993-2014]",Democrat
400425,CA,30,Present,"Rep. Henry Waxman [D, 2003-2012]",Democrat
400426,NY,9,Present,"Rep. Anthony Weiner [D, 1999-2011]",Democrat
400427,FL,15,Present,"Rep. David “Dave” Weldon Jr. [R, 1995-2008]",Republican
400429,IL,11,Not Voting,"Rep. Gerald “Jerry” Weller [R, 1995-2008]",Republican
400430,FL,19,Present,"Rep. Robert Wexler [D, 1997-2010]",Democrat
400431,KY,1,Present,"Rep. Ed Whitfield [R, 1995-2016]",Republican
400433,SC,2,Present,"Rep. Joe Wilson [R, 2001-2018]",Republican
400434,NM,1,Present,"Rep. Heather Wilson [R, 1998-2008]",Republican
400435,VA,10,Present,"Rep. Frank Wolf [R, 1981-2014]",Republican
400436,CA,6,Not Voting,"Rep. Lynn Woolsey [D, 1993-2012]",Democrat
400437,OR,1,Not Voting,"Rep. David Wu [D, 1999-2011]",Democrat
400438,MD,4,Present,"Rep. Albert Wynn [D, 1993-2008]",Democrat
400439,FL,10,Present,"Rep. W. Bill Young [R, 1993-2012]",Republican
400440,AK,0,Not Voting,"Rep. Don Young [R, 1973-2018]",Republican
400441,TX,19,Present,"Rep. Randy Neugebauer [R, 2003-2016]",Republican
400442,KY,6,Present,"Rep. Ben Chandler [D, 2004-2012]",Democrat
400443,SD,0,Present,"Rep. Stephanie Herseth Sandlin [D, 2004-2010]",Democrat
400570,CA,50,Present,"Rep. Brian Bilbray [R, 2006-2012]",Republican
400616,NC,1,Present,"Rep. George “G.K.” Butterfield Jr. [D, 2004-2018]",Democrat
400617,CA,3,Present,"Rep. Daniel Lungren [R, 2005-2012]",Republican
400618,CA,20,Present,"Rep. Jim Costa [D, 2005-2012]",Democrat
400620,CO,3,Present,"Rep. John Salazar [D, 2005-2010]",Democrat
400622,FL,14,Present,"Rep. Connie Mack IV [R, 2005-2012]",Republican
400623,FL,20,Present,"Rep. Debbie Wasserman Schultz [D, 2005-2012]",Democrat
400626,GA,6,Present,"Rep. Tom Price [R, 2005-2017]",Republican
400627,GA,3,Present,"Rep. Lynn Westmoreland [R, 2007-2016]",Republican
400628,GA,12,Present,"Rep. John Barrow [D, 2005-2014]",Democrat
400630,IL,3,Present,"Rep. Daniel Lipinski [D, 2005-2018]",Democrat
400631,IL,8,Present,"Rep. Melissa Bean [D, 2005-2010]",Democrat
400633,KY,4,Present,"Rep. Geoff Davis [R, 2005-2012]",Republican
400635,LA,3,Present,"Rep. Charles Melancon [D, 2005-2010]",Democrat
400636,LA,7,Not Voting,"Rep. Charles Boustany Jr. [R, 2005-2012]",Republican
400638,MO,3,Present,"Rep. Russ Carnahan [D, 2005-2012]",Democrat
