person,state,district,vote,name,party
412402,AR,3,Present,"Rep. Steve Womack [R, 2011-2018]",Republican
412403,CA,19,Present,"Rep. Jeff Denham [R, 2011-2012]",Republican
412404,CA,33,Present,"Rep. Karen Bass [D, 2011-2012]",Democrat
412405,CO,3,Present,"Rep. Scott Tipton [R, 2011-2018]",Republican
412406,CO,4,Present,"Rep. Cory Gardner [R, 2011-2014]",Republican
412407,DE,0,Present,"Rep. John Carney [D, 2011-2016]",Democrat
412408,FL,2,Present,"Rep. Steve Southerland [R, 2011-2014]",Republican
412409,FL,5,Present,"Rep. Richard Nugent [R, 2011-2012]",Republican
412410,FL,8,Present,"Rep. Daniel Webster [R, 2011-2012]",Republican
412411,FL,12,Present,"Rep. Dennis Ross [R, 2011-2012]",Republican
412412,FL,17,Present,"Rep. Frederica Wilson [D, 2011-2012]",Democrat
412413,FL,22,Present,"Rep. Allen West [R, 2011-2012]",Republican
412414,FL,24,Present,"Rep. Sandy Adams [R, 2011-2012]",Republican
412415,FL,25,Present,"Rep. David Rivera [R, 2011-2012]",Republican
412416,GA,7,Present,"Rep. Rob Woodall [R, 2011-2018]",Republican
412417,GA,8,Present,"Rep. Austin Scott [R, 2011-2018]",Republican
412418,HI,1,Present,"Rep. Colleen Hanabusa [D, 2011-2014]",Democrat
412419,ID,1,Present,"Rep. Raúl Labrador [R, 2011-2018]",Republican
412420,IL,10,Present,"Rep. Bob Dold [R, 2011-2012]",Republican
412421,IL,11,Present,"Rep. Adam Kinzinger [R, 2011-2012]",Republican
412422,IL,14,Present,"Rep. Randy Hultgren [R, 2011-2018]",Republican
412423,IL,17,Present,"Rep. Robert “Bobby” Schilling [R, 2011-2012]",Republican
412424,IL,8,Present,"Rep. Joe Walsh [R, 2011-2012]",Republican
412426,IN,4,Present,"Rep. Todd Rokita [R, 2011-2018]",Republican
412427,IN,8,Present,"Rep. Larry Bucshon [R, 2011-2018]",Republican
412428,IN,9,Present,"Rep. Todd Young [R, 2011-2016]",Republican
412429,KS,1,Present,"Rep. Tim Huelskamp [R, 2011-2016]",Republican
412430,KS,3,Present,"Rep. Kevin Yoder [R, 2011-2018]",Republican
412431,KS,4,Present,"Rep. Mike Pompeo [R, 2011-2017]",Republican
412432,LA,2,Present,"Rep. Cedric Richmond [D, 2011-2018]",Democrat
412433,LA,3,Present,"Rep. Jeff Landry [R, 2011-2012]",Republican
412434,MD,1,Present,"Rep. Andy Harris [R, 2011-2018]",Republican
412435,MA,10,Present,"Rep. William Keating [D, 2011-2012]",Democrat
412436,MI,1,Present,"Rep. Dan Benishek [R, 2011-2016]",Republican
412437,MI,2,Present,"Rep. Bill Huizenga [R, 2011-2018]",Republican
412438,MI,3,Present,"Rep. Justin Amash [R, 2011-2018]",Republican
412440,MI,13,Present,"Rep. Hansen Clarke [D, 2011-2012]",Democrat
412441,MN,8,Present,"Rep. Chip Cravaack [R, 2011-2012]",Republican
412442,MS,1,Present,"Rep. Alan Nunnelee [R, 2011-2015]",Republican
412443,MS,4,Present,"Rep. Steven Palazzo [R, 2011-2018]",Republican
412444,MO,4,Present,"Rep. Vicky Hartzler [R, 2011-2018]",Republican
412445,MO,7,Present,"Rep. Billy Long [R, 2011-2018]",Republican
412446,NV,3,Present,"Rep. Joseph Heck [R, 2011-2016]",Republican
412447,NH,1,Present,"Rep. Frank Guinta [R, 2011-2012]",Republican
412449,NJ,3,Present,"Rep. Jon Runyan [R, 2011-2014]",Republican
412451,NY,13,Present,"Rep. Michael Grimm [R, 2011-2012]",Republican
412452,NY,19,Present,"Rep. Nan Hayworth [R, 2011-2012]",Republican
412453,NY,20,Present,"Rep. Christopher Gibson [R, 2011-2012]",Republican
412454,NY,24,Present,"Rep. Richard Hanna [R, 2011-2012]",Republican
412456,NY,25,Present,"Rep. Ann Marie Buerkle [R, 2011-2012]",Republican
412457,NC,2,Present,"Rep. Renee Ellmers [R, 2011-2016]",Republican
412458,ND,0,Present,"Rep. Rick Berg [R, 2011-2012]",Republican
412460,OH,6,Present,"Rep. Bill Johnson [R, 2011-2018]",Republican
412461,OH,15,Present,"Rep. Steve Stivers [R, 2011-2018]",Republican
412462,OH,16,Present,"Rep. James Renacci [R, 2011-2018]",Republican
412463,OH,18,Present,"Rep. Bob Gibbs [R, 2011-2012]",Republican
412464,OK,5,Present,"Rep. James Lankford [R, 2011-2014]",Republican
412465,PA,3,Present,"Rep. Mike Kelly [R, 2011-2018]",Republican
412466,PA,7,Present,"Rep. Patrick Meehan [R, 2011-2018]",Republican
412468,PA,10,Present,"Rep. Tom Marino [R, 2011-2018]",Republican
412469,PA,11,Present,"Rep. Lou Barletta [R, 2011-2018]",Republican
412470,RI,1,Present,"Rep. David Cicilline [D, 2011-2018]",Democrat
412471,SC,1,Present,"Rep. Tim Scott [R, 2011-2012]",Republican
412472,SC,3,Present,"Rep. Jeff Duncan [R, 2011-2018]",Republican
412473,SC,4,Present,"Rep. Trey Gowdy [R, 2011-2018]",Republican
412474,SC,5,Present,"Rep. Mick Mulvaney [R, 2011-2017]",Republican
412475,SD,0,Present,"Rep. Kristi Noem [R, 2011-2018]",Republican
412476,TN,3,Present,"Rep. Charles “Chuck” Fleischmann [R, 2011-2018]",Republican
412477,TN,4,Present,"Rep. Scott DesJarlais [R, 2011-2018]",Republican
412478,TN,6,Present,"Rep. Diane Black [R, 2011-2018]",Republican
412479,TN,8,Present,"Rep. Stephen Fincher [R, 2011-2016]",Republican
412480,TX,17,Present,"Rep. Bill Flores [R, 2011-2018]",Republican
412481,TX,23,Present,"Rep. Francisco “Quico” Canseco [R, 2011-2012]",Republican
412482,TX,27,Present,"Rep. Blake Farenthold [R, 2011-2018]",Republican
412483,VA,2,Present,"Rep. Edward “Scott” Rigell [R, 2011-2016]",Republican
412484,VA,5,Present,"Rep. Robert Hurt [R, 2011-2016]",Republican
412485,VA,9,Present,"Rep. Morgan Griffith [R, 2011-2018]",Republican
412486,WA,3,Present,"Rep. Jaime Herrera Beutler [R, 2011-2018]",Republican
412487,WV,1,Present,"Rep. David McKinley [R, 2011-2018]",Republican
412488,WI,7,Present,"Rep. Sean Duffy [R, 2011-2018]",Republican
412489,WI,8,Present,"Rep. Reid Ribble [R, 2011-2016]",Republican
