400179,Rubén Hinojosa
400183,Tim Holden
400184,Rush Holt
400185,Michael Honda
400189,Steny Hoyer
400193,Jay Inslee
400195,Steve Israel
400196,Darrell Issa
400198,Jesse Jackson
400199,Sheila Jackson Lee
400204,Eddie Johnson
400206,Sam Johnson
400207,Timothy Johnson
400209,Walter Jones
400211,Marcy Kaptur
400216,Dale Kildee
400218,Ron Kind
400219,Peter King
400220,Steve King
400221,Jack Kingston
400224,John Kline
400227,Dennis Kucinich
400230,James Langevin
400232,Rick Larsen
400233,John Larson
400234,Tom Latham
400235,Steven LaTourette
400237,Barbara Lee
400238,Sander Levin
400239,Jerry Lewis
400240,John Lewis
400244,Frank LoBiondo
400245,Zoe Lofgren
400246,Nita Lowey
400247,Frank Lucas
400249,Stephen Lynch
400251,Carolyn Maloney
400252,Donald Manzullo
400253,Edward Markey
400255,Jim Matheson
400257,Carolyn McCarthy
400259,Betty McCollum
400260,Thaddeus McCotter
400262,Jim McDermott
400263,James McGovern
400266,Mike McIntyre
400267,Howard McKeon
400271,Gregory Meeks
400273,John Mica
400274,Michael Michaud
400276,Candice Miller
400277,Gary Miller
400278,George Miller
400279,Jeff Miller
400280,Bradley Miller
400283,James Moran
400285,Tim Murphy
400288,Sue Myrick
400289,Jerrold Nadler
400290,Grace Napolitano
400291,Richard Neal
400297,Devin Nunes
400301,John Olver
400308,Frank Pallone
400309,Bill Pascrell
400310,Ed Pastor
400311,Ronald Paul
400312,Donald Payne
400313,Stevan Pearce
400314,Nancy Pelosi
400315,Mike Pence
400316,Collin Peterson
400318,Thomas Petri
400320,Joseph Pitts
400321,Todd Platts
400326,David Price
400331,Nick Rahall
400333,Charles Rangel
400335,Dennis Rehberg
400337,Silvestre Reyes
400340,Harold Rogers
400341,Mike Rogers
400342,Mike Rogers
400343,Dana Rohrabacher
400344,Ileana Ros-Lehtinen
400345,Mike Ross
400346,Steven Rothman
400347,Lucille Roybal-Allard
400348,Edward Royce
400349,Dutch Ruppersberger
400350,Bobby Rush
400351,Paul Ryan
400352,Tim Ryan
400355,Linda Sánchez
400356,Loretta Sanchez
400360,Janice Schakowsky
400361,Adam Schiff
400363,David Scott
400364,Robert Scott
400365,James Sensenbrenner
400366,José Serrano
400367,Pete Sessions
400371,Brad Sherman
400373,John Shimkus
400376,Michael Simpson
400378,Louise Slaughter
400379,Adam Smith
400380,Christopher Smith
400381,Lamar Smith
400387,Fortney Stark
400388,Clifford Stearns
400392,John Sullivan
400400,Lee Terry
400402,Bennie Thompson
400403,Mike Thompson
400404,Mac Thornberry
400406,Patrick Tiberi
400407,John Tierney
400409,Edolphus Towns
400411,Michael Turner
400414,Fred Upton
400415,Chris Van Hollen
400416,Nydia Velázquez
400417,Peter Visclosky
400419,Greg Walden
400422,Maxine Waters
400424,Melvin Watt
400425,Henry Waxman
400426,Anthony Weiner
400431,Ed Whitfield
400433,Joe Wilson
400435,Frank Wolf
400436,Lynn Woolsey
400437,David Wu
400439,Bill Young
400440,Don Young
400441,Randy Neugebauer
400442,Ben Chandler
400570,Brian Bilbray
400616,George Butterfield
400617,Daniel Lungren
400618,Jim Costa
400622,Connie Mack
400623,Debbie Wasserman Schultz
400626,Tom Price
400627,Lynn Westmoreland
400628,John Barrow
400630,Daniel Lipinski
400633,Geoff Davis
400636,Charles Boustany
400638,Russ Carnahan
400639,Emanuel Cleaver
400640,Jeff Fortenberry
400641,Brian Higgins
400643,Virginia Foxx
400644,Patrick McHenry
400645,Dan Boren
400646,Michael Fitzpatrick
400647,Allyson Schwartz
400648,Charles Dent
400651,Louie Gohmert
400652,Ted Poe
400653,Al Green
400654,Michael McCaul
400655,Michael Conaway
400656,Kenny Marchant
400657,Henry Cuellar
400659,Cathy McMorris Rodgers
400660,David Reichert
400661,Gwen Moore
400663,Doris Matsui
409888,Bill Shuster
412010,Jean Schmidt
412011,John Campbell
412186,Albio Sires
412188,Gabrielle Giffords
412189,Jerry McNerney
412190,Kevin McCarthy
412191,Doug Lamborn
412192,Ed Perlmutter
412193,Joe Courtney
412194,Christopher Murphy
412195,Kathy Castor
412196,Vern Buchanan
412199,Henry Johnson
412200,Mazie Hirono
412202,Peter Roskam
412205,Joe Donnelly
412208,Bruce Braley
412209,David Loebsack
412211,John Yarmuth
412212,John Sarbanes
412213,Tim Walberg
412214,Timothy Walz
412215,Keith Ellison
412216,Michele Bachmann
412217,Adrian Smith
412218,Dean Heller
412221,Yvette Clarke
412225,Heath Shuler
412226,Jim Jordan
412228,Betty Sutton
412231,Jason Altmire
412236,Steve Cohen
412239,Peter Welch
412250,Gus Bilirakis
412252,Paul Broun
412253,Laura Richardson
412254,Niki Tsongas
412255,Robert Wittman
412256,Robert Latta
412258,André Carson
412259,Jackie Speier
412261,Steve Scalise
412263,Donna Edwards
412265,Steve Austria
412269,Bill Cassidy
412270,Jason Chaffetz
412271,Mike Coffman
412272,Gerald Connolly
412275,John Fleming
412278,Brett Guthrie
412280,Gregg Harper
412281,Martin Heinrich
412282,James Himes
412283,Duncan Hunter
412284,Lynn Jenkins
412287,Larry Kissell
412290,Leonard Lance
412291,Christopher Lee
412292,Blaine Luetkemeyer
412293,Ben Luján
412294,Cynthia Lummis
412295,Tom McClintock
412302,Pete Olson
412303,Erik Paulsen
412305,Gary Peters
412307,Chellie Pingree
412308,Jared Polis
412309,Bill Posey
412310,David Roe
412311,Thomas Rooney
412314,Aaron Schock
412315,Kurt Schrader
412317,Glenn Thompson
412319,Paul Tonko
412327,Marcia Fudge
412331,Mike Quigley
412379,Judy Chu
412382,John Garamendi
412383,William Owens
412385,Theodore Deutch
412386,Mark Critz
412388,Tom Graves
412392,Marlin Stutzman
412393,Tom Reed
412394,Martha Roby
412395,Mo Brooks
412396,Terri Sewell
412397,Paul Gosar
412398,Ben Quayle
412399,David Schweikert
412400,Eric Crawford
412401,Tim Griffin
412402,Steve Womack
412403,Jeff Denham
412404,Karen Bass
412405,Scott Tipton
412406,Cory Gardner
412407,John Carney
412408,Steve Southerland
412409,Richard Nugent
412410,Daniel Webster
412411,Dennis Ross
412412,Frederica Wilson
412413,Allen West
412414,Sandy Adams
412415,David Rivera
412416,Rob Woodall
412417,Austin Scott
412418,Colleen Hanabusa
412419,Raúl Labrador
412420,Bob Dold
412421,Adam Kinzinger
412422,Randy Hultgren
412423,Robert Schilling
412424,Joe Walsh
412426,Todd Rokita
412427,Larry Bucshon
412428,Todd Young
412429,Tim Huelskamp
412430,Kevin Yoder
412431,Mike Pompeo
412432,Cedric Richmond
412433,Jeff Landry
412434,Andy Harris
412435,William Keating
412436,Dan Benishek
412437,Bill Huizenga
412438,Justin Amash
412440,Hansen Clarke
412441,Chip Cravaack
412442,Alan Nunnelee
412443,Steven Palazzo
412444,Vicky Hartzler
412445,Billy Long
412446,Joseph Heck
412447,Frank Guinta
412449,Jon Runyan
412451,Michael Grimm
412452,Nan Hayworth
412453,Christopher Gibson
412454,Richard Hanna
412456,Ann Marie Buerkle
412457,Renee Ellmers
412458,Rick Berg
412460,Bill Johnson
412461,Steve Stivers
412462,James Renacci
412463,Bob Gibbs
412464,James Lankford
412465,Mike Kelly
412466,Patrick Meehan
412468,Tom Marino
412469,Lou Barletta
412470,David Cicilline
412471,Tim Scott
412472,Jeff Duncan
412473,Trey Gowdy
412474,Mick Mulvaney
412475,Kristi Noem
412476,Charles Fleischmann
412477,Scott DesJarlais
412478,Diane Black
412479,Stephen Fincher
412480,Bill Flores
412481,Francisco Canseco
412482,Blake Farenthold
412483,Edward Rigell
412484,Robert Hurt
412485,Morgan Griffith
412486,Jaime Herrera Beutler
412487,David McKinley
412488,Sean Duffy
412489,Reid Ribble
