House Vote #1 2010-01-12T19:07:00 - Call of the House
person,state,district,vote,name,party
412220,NH,2,Present,"Rep. Paul Hodes [D, 2007-2010]",Democrat
412221,NY,11,Not Voting,"Rep. Yvette Clarke [D, 2007-2012]",Democrat
412222,NY,19,Not Voting,"Rep. John Hall [D, 2007-2010]",Democrat
412224,NY,24,Present,"Rep. Michael Arcuri [D, 2007-2010]",Democrat
412225,NC,11,Not Voting,"Rep. Heath Shuler [D, 2007-2012]",Democrat
412226,OH,4,Present,"Rep. Jim Jordan [R, 2007-2018]",Republican
412227,OH,6,Present,"Rep. Charles Wilson [D, 2007-2010]",Democrat
412228,OH,13,Present,"Rep. Betty Sutton [D, 2007-2012]",Democrat
412229,OH,18,Present,"Rep. Zachary “Zack” Space [D, 2007-2010]",Democrat
412230,OK,5,Present,"Rep. Mary Fallin [R, 2007-2010]",Republican
412231,PA,4,Present,"Rep. Jason Altmire [D, 2007-2012]",Democrat
412232,PA,7,Present,"Rep. Joe Sestak [D, 2007-2010]",Democrat
412233,PA,8,Present,"Rep. Patrick Murphy [D, 2007-2010]",Democrat
412234,PA,10,Present,"Rep. Christopher Carney [D, 2007-2010]",Democrat
412236,TN,9,Present,"Rep. Steve Cohen [D, 2007-2018]",Democrat
412239,VT,0,Present,"Rep. Peter Welch [D, 2007-2018]",Democrat
412240,WI,8,Present,"Rep. Steve Kagen [D, 2007-2010]",Democrat
412250,FL,9,Present,"Rep. Gus Bilirakis [R, 2007-2012]",Republican
412252,GA,10,Present,"Rep. Paul Broun Jr. [R, 2007-2014]",Republican
412253,CA,37,Present,"Rep. Laura Richardson [D, 2007-2012]",Democrat
412254,MA,5,Present,"Rep. Niki Tsongas [D, 2007-2012]",Democrat
412255,VA,1,Present,"Rep. Robert Wittman [R, 2007-2018]",Republican
412256,OH,5,Present,"Rep. Robert Latta [R, 2007-2018]",Republican
412257,IL,14,Present,"Rep. Bill Foster [D, 2008-2010]",Democrat
412258,IN,7,Present,"Rep. André Carson [D, 2008-2018]",Democrat
412259,CA,12,Present,"Rep. Jackie Speier [D, 2008-2012]",Democrat
412261,LA,1,Present,"Rep. Steve Scalise [R, 2008-2018]",Republican
412262,MS,1,Present,"Rep. Travis Childers [D, 2008-2010]",Democrat
412263,MD,4,Present,"Rep. Donna Edwards [D, 2008-2016]",Democrat
412264,NJ,3,Present,"Rep. John Adler [D, 2009-2010]",Democrat
412265,OH,7,Present,"Rep. Steve Austria [R, 2009-2012]",Republican
412266,OH,16,Present,"Rep. John Boccieri [D, 2009-2010]",Democrat
412267,AL,2,Present,"Rep. Bobby Bright [D, 2009-2010]",Democrat
412268,LA,2,Present,"Rep. Anh “Joseph” Cao [R, 2009-2010]",Republican
412269,LA,6,Present,"Rep. Bill Cassidy [R, 2009-2014]",Republican
412270,UT,3,Present,"Rep. Jason Chaffetz [R, 2009-2017]",Republican
412271,CO,6,Present,"Rep. Mike Coffman [R, 2009-2018]",Republican
412272,VA,11,Present,"Rep. Gerald Connolly [D, 2009-2018]",Democrat
412273,PA,3,Present,"Rep. Kathleen Dahlkemper [D, 2009-2010]",Democrat
412274,OH,1,Present,"Rep. Steve Driehaus [D, 2009-2010]",Democrat
412275,LA,4,Present,"Rep. John Fleming [R, 2009-2016]",Republican
412276,FL,8,Present,"Rep. Alan Grayson [D, 2009-2010]",Democrat
412277,AL,5,Present,"Rep. Parker Griffith [R, 2009-2010]",Republican
412278,KY,2,Present,"Rep. Brett Guthrie [R, 2009-2018]",Republican
412279,IL,11,Present,"Rep. Deborah Halvorson [D, 2009-2010]",Democrat
412280,MS,3,Present,"Rep. Gregg Harper [R, 2009-2018]",Republican
412281,NM,1,Present,"Rep. Martin Heinrich [D, 2009-2012]",Democrat
412282,CT,4,Present,"Rep. James Himes [D, 2009-2018]",Democrat
412283,CA,52,Present,"Rep. Duncan Hunter [R, 2009-2012]",Republican
412284,KS,2,Present,"Rep. Lynn Jenkins [R, 2009-2018]",Republican
412285,OH,15,Present,"Rep. Mary Jo Kilroy [D, 2009-2010]",Democrat
412286,AZ,1,Present,"Rep. Ann Kirkpatrick [D, 2009-2010]",Democrat
412287,NC,8,Present,"Rep. Larry Kissell [D, 2009-2012]",Democrat
412288,FL,24,Present,"Rep. Suzanne Kosmas [D, 2009-2010]",Democrat
412289,MD,1,Present,"Rep. Frank Kratovil Jr. [D, 2009-2010]",Democrat
412290,NJ,7,Present,"Rep. Leonard Lance [R, 2009-2018]",Republican
412291,NY,26,Present,"Rep. Christopher Lee [R, 2009-2011]",Republican
412292,MO,9,Present,"Rep. Blaine Luetkemeyer [R, 2009-2012]",Republican
412293,NM,3,Present,"Rep. Ben Luján [D, 2009-2018]",Democrat
412294,WY,0,Present,"Rep. Cynthia Lummis [R, 2009-2016]",Republican
412295,CA,4,Present,"Rep. Tom McClintock [R, 2009-2018]",Republican
412296,NY,13,Present,"Rep. Michael McMahon [D, 2009-2010]",Democrat
412297,NY,25,Present,"Rep. Daniel Maffei [D, 2009-2010]",Democrat
412298,CO,4,Present,"Rep. Betsy Markey [D, 2009-2010]",Democrat
412299,NY,29,Present,"Rep. Eric Massa [D, 2009-2010]",Democrat
412300,ID,1,Present,"Rep. Walter Minnick [D, 2009-2010]",Democrat
412301,VA,2,Present,"Rep. Glenn Nye [D, 2009-2010]",Democrat
412302,TX,22,Present,"Rep. Pete Olson [R, 2009-2018]",Republican
412303,MN,3,Present,"Rep. Erik Paulsen [R, 2009-2018]",Republican
412304,VA,5,Present,"Rep. Thomas Perriello [D, 2009-2010]",Democrat
412305,MI,9,Present,"Rep. Gary Peters [D, 2009-2012]",Democrat
412307,ME,1,Present,"Rep. Chellie Pingree [D, 2009-2018]",Democrat
412308,CO,2,Present,"Rep. Jared Polis [D, 2009-2018]",Democrat
412309,FL,15,Present,"Rep. Bill Posey [R, 2009-2012]",Republican
412310,TN,1,Present,"Rep. David “Phil” Roe [R, 2009-2018]",Republican
412311,FL,16,Present,"Rep. Thomas Rooney [R, 2009-2012]",Republican
412313,MI,7,Present,"Rep. Mark Schauer [D, 2009-2010]",Democrat
412314,IL,18,Not Voting,"Rep. Aaron Schock [R, 2009-2015]",Republican
412315,OR,5,Present,"Rep. Kurt Schrader [D, 2009-2018]",Democrat
412316,NM,2,Present,"Rep. Harry Teague [D, 2009-2010]",Democrat
412317,PA,5,Present,"Rep. Glenn Thompson [R, 2009-2018]",Republican
412318,NV,3,Present,"Rep. Dina Titus [D, 2009-2010]",Democrat
412319,NY,21,Present,"Rep. Paul Tonko [D, 2009-2012]",Democrat
412327,OH,11,Present,"Rep. Marcia Fudge [D, 2008-2018]",Democrat
412331,IL,5,Present,"Rep. Mike Quigley [D, 2009-2018]",Democrat
412332,NY,20,Present,"Rep. Scott Murphy [D, 2009-2010]",Democrat
412379,CA,32,Not Voting,"Rep. Judy Chu [D, 2009-2012]",Democrat
412382,CA,10,Present,"Rep. John Garamendi [D, 2009-2012]",Democrat
412383,NY,23,Present,"Rep. William Owens [D, 2009-2012]",Democrat
